"Data Source","World Development Indicators",

"Last Updated Date","2017-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita (current US$)","NY.GDP.PCAP.CD","132.942680666518","134.89407924353","142.774758904867","159.816027948621","152.162060404682","165.419866830733","174.194110317943","167.8919990703","175.087393379461","195.668642482529","224.336269235778","222.337769301995","243.923720256063","303.557412952969","387.213990863866","414.308244149303","437.562191748657","468.95785738086","503.761650879595","589.33663081002","719.296508240202","705.150713517338","640.177144320793","579.1834527462","535.90328444997","485.329071815","522.787408044246","598.887668363569","612.477453624159","623.058641668616","606.702560178879","608.115969508823","581.588680124738","537.123986577925","509.879370899306","574.374272303493","578.461078245626","582.636423004507","535.166176267314","525.256525308822","548.532785851924","497.374722192387","519.100955223109","646.060922651929","782.265913998922","895.673474765386","1018.58471362307","1153.30906823924","1281.63121325485","1197.22402853907","1551.02002455612","1699.11993259788","1734.32710954694","1776.4930637366","1812.54945783542","1590.96212618176","1448.74781866277",
"South Sudan","SSD","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1678.71186160601","1264.78990773707","1562.23934569833","1706.09071329732","958.455008128114","1186.10132461897","1151.86171519279","758.720578206203","",
"Sub-Saharan Africa","SSF","GDP per capita (current US$)","NY.GDP.PCAP.CD","132.964903510618","134.912139429485","142.794176168401","159.835025113499","152.18844434194","165.44159293254","174.215232501986","167.913997009368","175.103292550047","195.678525256159","224.344080650274","222.357998997643","243.967916791353","303.604821360361","387.256712617601","414.355526355441","437.603961455458","469.036064397122","503.89222922395","589.565293512089","719.541057595047","705.409874749182","640.42322431894","579.431951210134","536.164126397501","485.634532669547","523.165412697095","599.329026154775","612.977310116359","623.585217844688","607.343276996602","608.748694058526","582.318980289689","537.912638881808","510.670950158348","575.172071604336","579.227298036266","583.479288918216","536.064698729672","526.154330533853","549.390963050717","498.228210423896","520.035654297874","646.966793503108","783.313181373528","896.784279594809","1019.77425108449","1154.47108985381","1282.66221348729","1198.09470574327","1551.96706239264","1700.13727205008","1735.38586456228","1777.80748484129","1813.83433983977","1592.24442659636","1449.99735756316",
"Small states","SST","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","456.700222189453","504.575471286966","584.679949691302","715.216149841323","1091.91407076016","1220.7443845242","1371.022952756","1530.37340417189","1616.25269551402","1970.60439172943","2562.06347346084","2594.9832686537","2530.53056646299","2397.14544927487","2327.38273455384","2193.99937355289","2107.22449848238","2358.5456472146","2547.94622122109","2600.66306494392","2951.55392215087","2958.56522459989","3097.99974371243","2982.38241477401","3094.77338593031","3446.37813529745","3614.34307923143","3767.85359000398","3729.01765508231","3938.90054192977","4311.26109368272","4255.74177831024","4488.7789472169","5277.6671026412","6250.22888971164","7324.76490464794","8344.69305315925","9802.69175271807","11565.244524521","9695.86080645572","10919.5231103508","12973.1378893955","13270.0507135188","13526.3009668734","13642.3554565784","11407.0246951722","10883.0928113459",
"Sao Tome and Principe","STP","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","510.021638111223","555.818537789346","649.340215335806","693.304568312162","810.860156981204","843.800944749184","894.09279877071","1126.46210206395","1099.5710457235","1129.75496146547","1304.32618929166","1380.94995917229","1619.53267761188","1821.87873390297","1624.60396252995","1756.0614700482",
"Suriname","SUR","GDP per capita (current US$)","NY.GDP.PCAP.CD","323.658635840064","329.993158678418","337.873129456008","349.730389663241","374.152081907882","417.881028231458","501.563906159768","565.78598492948","613.232591950141","636.367105722261","665.68266477767","726.337343642234","774.525751096078","828.844775535912","1009.58917992106","1282.21390085315","1398.86651686388","1775.41179305512","2034.82018608023","2162.23679668623","2191.15324290129","2446.98272896167","2513.92734704641","2418.83383520394","2350.40526573465","2350.79548819555","2364.22929043933","2553.99396331069","2966.08762081908","1358.02469135802","952.948914281227","1079.67901044276","957.037394473972","997.10518731338","1385.4491434671","1563.96901730647","1912.36017272677","2038.81860889476","2047.40445445879","1896.01391435711","1888.61828984397","1598.0775117401","2232.51324446546","2603.13900877143","3006.48773049707","3595.08805502072","5207.90001958881","5761.39535978247","6858.16315817664","7443.85017847135","8303.31332009764","8318.97691973879","9272.41345281961","9484.56809775791","9564.40638296649","8818.98256581516","6484.43273109527",
"Slovak Republic","SVK","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2395.56458240433","2680.04102617742","2908.81083227843","3089.43827648565","3755.72773656894","4799.15105117605","5177.74886425007","5138.14867915936","5533.58884487639","5636.57953222783","5402.9297536132","5708.08265935269","6524.86187815598","8696.91324191405","10654.7937072937","11669.4197478063","13139.0321768688","16057.7331439028","18650.3591154107","16512.9819723317","16600.6135880385","18187.1574419478","17274.6423040509","18191.612786163","18595.1511139028","16089.7484602032","16495.9876837228",
"Slovenia","SVN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10690.6652278647","10801.4284305547","10447.9357076604","11165.2763318396","11441.9970248341","10227.7367703685","10479.2963405292","11814.0999423948","14880.4715401788","17260.9015138173","18169.1809082287","19726.1264959149","23841.3179190744","27501.8102703687","24633.7978523083","23437.4720211387","24985.2482718393","22486.4716702747","23150.3179893477","24020.6728561283","20729.8638261683","21304.5701619503",
"Sweden","SWE","GDP per capita (current US$)","NY.GDP.PCAP.CD","1983.10654403097","2147.22931080409","2315.84652740222","2492.54534595494","2758.94346624034","3007.59797817136","3240.61103693285","3490.55033678895","3683.31369387653","3972.00274870609","4669.43867205361","5060.34273918223","5942.14877052612","7198.27165659338","7975.85051569152","9974.65732087962","10715.0380863788","11287.1991292101","12442.5751201788","14667.4031201028","16856.7610864306","15366.6685913567","13545.2591192277","12430.4589306522","12914.3306819572","13474.1613455755","17727.4953335175","21485.2938691812","24188.7659448854","25300.3951164701","30162.3157718195","31374.1169876676","32338.5039496678","24080.8996705645","25747.2416875525","29914.331746409","32587.2641044641","29897.7926311935","30143.627458278","30577.0817743892","29283.0050461572","26969.2445747257","29571.7044643283","36961.4253671424","42442.2204473133","43085.353145957","46256.4716010495","53324.3793724756","55746.8423811175","46207.0592032962","52076.2559134864","59593.2871119719","57134.0770682404","60283.24522267","59180.1989776727","50585.2584706067","51599.868867777",
"Swaziland","SWZ","GDP per capita (current US$)","NY.GDP.PCAP.CD","100.454668666139","120.366032726009","125.608696787983","144.768151208625","169.894240878063","179.490007376174","191.579560526601","181.738522797758","189.033031771259","243.129172491322","251.582816565346","297.566150357688","310.741061481714","456.06207092444","527.030248754404","557.619970001092","511.125173825261","552.695672721992","600.142672999611","704.018720207243","898.285823025734","919.949707662647","840.965058098354","843.565660724092","727.195812584056","512.016126365488","611.7138444835","761.875866428003","864.528111872648","836.952679009582","1294.10033534996","1305.45615722956","1418.01106163963","1468.79899975243","1507.0425123183","1768.31451319348","1632.53093460493","1709.86898659301","1536.93027298864","1480.3380953111","1637.45006735691","1437.63495092728","1324.99622797221","2020.99404868286","2529.63355674031","2873.86214143017","2937.36072271774","3047.48798012384","2842.43842172417","3032.51712498379","3690.23933600256","3934.2730250952","3851.50154710125","3598.70597235706","3464.0351690292","3136.92511032337","2775.15390848176",
"Sint Maarten (Dutch part)","SXM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","GDP per capita (current US$)","NY.GDP.PCAP.CD","288.058159419365","270.279660635542","287.044788428595","308.195264398818","332.305003113968","328.484900960844","337.646246559881","333.23381246414","314.351064841158","314.179852816713","343.881182120846","401.608039518793","546.95106128538","648.531924054998","744.50694190617","806.23264447194","814.474737984844","1044.35306798069","1376.54657947859","2030.13590345467","2329.35335798995","2419.03441901133","2296.30772928605","2280.45155063294","2338.07565220211","2588.55280378316","3165.94503805239","3638.98801122923","4128.11823186216","4407.20093968288","5302.84372714197","5314.66312816659","6128.44556922114","6559.12999396324","6555.5044074812","6748.93110885887","6583.20101813288","7280.98962117856","7715.91814709342","7747.61215872072","7578.85105298846","7663.13708026446","8331.2619970042","8524.96123557779","10176.6587120064","11092.5107357824","12014.3998729502","12154.8299372808","11122.8620677142","9706.95605963959","10804.6844747547","12189.0951601357","12845.17363161","15687.3479494868","15570.7789222605","15390.0406382807","15075.7194365696",
"Syrian Arab Republic","SYR","GDP per capita (current US$)","NY.GDP.PCAP.CD","187.537374273096","200.183356899708","227.788663942808","238.437306089769","257.578412322649","273.962221828686","241.712244801693","275.267309289062","295.449415865686","365.693764242684","337.039583863198","394.142148127187","449.94392940759","460.295067997449","708.421225551723","905.95008871154","979.327765672517","954.7632405209","1112.61252801617","1151.17540559969","1462.63034143891","1677.12624436936","1699.5328053309","1769.74095251638","1700.47601855225","1540.43679136689","1208.00442501817","999.591906745427","902.549558305345","815.648516361443","988.94867216421","1013.0012864652","1005.04136425569","1009.71641083513","725.608592071928","794.445153001817","934.550565691747","955.709176087982","974.275191685123","991.12042869086","1177.62926773348","1258.42195289081","1263.01345505567","1253.39140303912","1408.85273756165","1577.45718218558","1762.24610660537","2058.03520939435","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","GDP per capita (current US$)","NY.GDP.PCAP.CD","104.472101193636","109.129606410562","114.582173703088","116.777460972366","120.821473431259","125.975859412527","128.343150689247","130.961011536037","129.732618111699","132.17094300723","128.793859120627","134.689874917844","153.449997476765","165.624470991123","163.153103695311","211.500269402418","207.573638329707","219.878440294859","256.921432131165","227.184124723633","228.943436658043","190.218176418545","176.953340534302","172.37515069209","185.525878306925","202.8994615563","203.667180093975","215.127243820272","265.491994466541","248.554946967921","291.866159339068","305.221677835313","296.396487245259","223.206172704582","174.219548659473","206.538692708084","221.974272268098","206.144102583073","224.866147932702","190.835982590154","166.023178471673","197.315644181115","220.805482072823","292.591436432233","454.676587940598","660.242139573492","712.184769377316","801.683884044603","929.770239130465","804.455903856423","896.569734113861","989.236363298336","973.470257398779","986.010317729048","1025.99851471508","777.24870512323","664.29565189928",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita (current US$)","NY.GDP.PCAP.CD","90.5361665323334","79.5624877000455","71.9806867078695","76.0190566536223","86.0455889054061","97.9909828253153","104.368309036337","98.5516122195384","96.9078789949329","105.911899666767","114.893354972934","120.251433536617","133.059269304852","163.623978179904","180.61253735069","199.139243253045","198.597232563062","225.830804274405","215.197462653937","245.36782409864","278.836848018699","292.995693913378","302.379326336838","312.075972054294","333.5388528229","359.751291734835","352.744366398544","342.303682364463","373.06302146218","396.485349148734","418.217224506394","447.117986542268","494.157740504123","535.420462576356","635.814287123985","774.98264509196","879.352845831259","899.995575247236","815.492868448873","887.490558498755","968.521420288296","1020.76887999519","1119.70293482679","1256.54576634639","1445.18726073812","1657.84398949704","1979.47516275348","2485.18866731886","3123.02690334617","3364.16325071673","4051.16386440539","4916.68809301596","5445.49024218195","5968.38849431734","6371.73139096389","6583.82247439781","6655.8457966614",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2256.46913015706","2382.85317453438","2342.88951307036","2186.69525589968","2148.8389608514","1928.63843588462","2114.19214612134","2179.08517363431","2248.69534579875","2171.93034726684","1882.38046859362","2048.81100973976","2085.76299251853","2343.82867320576","2885.63317896978","3728.20051373912","4665.84164694069","5638.32088859431","7227.06117434884","8921.34811341296","7039.93483801385","8234.34325514288","9920.94203992051","10254.6741119174","10770.3982443285","10263.5251468072","7942.03138674108","7573.19766257718",
"Togo","TGO","GDP per capita (current US$)","NY.GDP.PCAP.CD","76.6384541690086","79.1201330726748","81.9947491285797","87.7919751328937","99.9378893887589","109.620184806171","121.833557350245","124.87939556403","124.349572232268","131.569868489524","120.053880870366","131.098735756183","149.350562913272","176.473739782643","237.814016246548","256.10267535173","251.323369337444","308.681615044373","319.919953059503","337.430144106397","417.668525846962","342.223916877322","281.863916194222","253.035812324361","228.692598555737","234.356326111085","315.370222311593","359.548176790047","384.945617949711","367.013772819984","430.011438105387","412.72231199839","426.080992120764","303.44878266786","236.001155840463","306.358337091765","333.189857015769","330.562143658267","339.24730675064","326.604069890213","260.393293531231","260.639465212788","280.803212334069","310.437014352316","349.99372530523","372.172183685558","377.336028983739","420.760474338357","513.391913990462","499.646871325977","487.923891266382","562.339359224539","563.689424743521","579.43480503892","620.131848879102","551.130834550516","578.461693648613",
"Thailand","THA","GDP per capita (current US$)","NY.GDP.PCAP.CD","100.767596362992","107.497932415054","113.782501575937","118.143244658458","125.937894852064","137.918039918254","161.005683636648","166.924545927425","174.78713003871","186.880654141176","192.12566497039","194.258253481034","209.356556474936","269.851774746843","332.117174804359","351.54751685883","391.483010851696","445.319495605834","528.506257830343","589.750884021184","682.773455546258","720.891765186285","742.675258474351","797.885216296889","817.827461485297","747.494132268818","813.200361496954","936.458722373585","1123.01181433561","1294.9321650239","1508.28577397932","1715.63812482354","1926.98752499992","2208.34529413955","2490.31154748601","2845.41031378063","3042.9039892406","2467.4928954863","1845.46623797132","2032.99214652876","2007.56482637453","1893.1453765768","2096.05461742145","2358.93062926799","2659.83910848524","2893.6513555654","3368.95257614381","3972.20647536504","4378.68740595675","4212.05490158881","5075.30217639529","5491.15998143099","5859.9156220989","6171.26244433996","5941.84070966336","5814.86313441588","5907.91343151532",
"Tajikistan","TJK","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","497.64012573512","469.330625603281","346.948022453374","294.361831401878","236.991976431331","213.631320139493","178.457291104216","155.341984797665","219.228569874315","177.692172446948","138.43660333475","170.815972064825","189.387851932967","236.301443801199","309.280183383728","337.359236037772","404.287266548117","520.035955991825","706.091412766773","666.345856945147","738.347522660006","834.541295306236","954.720525255865","1040.21441228998","1104.45901890381","918.677154325296","795.843864367519",
"Turkmenistan","TKM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","684.220884443031","861.784133761428","838.56657721841","865.789652053549","846.646157159019","820.684272689977","792.668462135789","622.371079858629","589.90561421396","554.954715076701","562.576541107171","590.393484566336","548.726875913653","643.175010826862","774.47633882664","967.90174683861","1283.88597707684","1453.91716551882","1704.51475029942","2136.66815015991","2600.37142757781","3904.46767465853","4036.45922281818","4439.20300021757","5649.97848562924","6675.26295437575","7304.42052462986","7962.36582439665","6432.66876792426","6389.33414279619",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita (current US$)","NY.GDP.PCAP.CD","363.581367186121","375.144994428889","420.394470389051","410.280482840089","443.397682204723","464.254613172754","495.904042694727","493.389790965983","516.810369831358","564.01090579856","597.06528848728","649.180351282661","710.615477340699","914.66370656421","1169.93699741985","1194.44570274701","1299.70556484621","1400.61915347375","1546.41941000679","1804.85707439276","2104.33261583313","2379.78097482207","2165.13698386672","1863.40255642428","1786.69962876517","1803.33221776327","1792.17393347983","1847.4899964021","2074.34106118083","2231.93983619679","2560.01670431942","3132.41273887601","2892.47297711211","3287.77465703394","3710.7899456209","3888.74229713","4130.71993513498","4453.29635140016","4402.27213196668","3882.09998053505","4225.97912251606","4037.64465576727","3538.1616945129","3589.91348568052","4114.14845402131","4949.77437458038","5749.53952668398","6729.16681058788","7761.29898995924","7181.89356205773","8861.67201081103","9983.45528317793","9948.46594383289","10075.9534046612","10148.5981667055","8533.57020537204","8191.78148678401",
"Timor-Leste","TLS","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","422.208633019239","506.424986919222","480.610505236381","471.456582283224","467.543829725754","478.331859045051","441.532259987164","524.895936328902","643.719101019376","757.311443644399","849.862697155979","1014.56178972942","1117.7772398769","1107.76567378665","1153.51570809704","1161.76093513417","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1192.70917137462","1197.60029695991","1337.66477883376","1521.70441833999","1531.25317929457","1523.37971608981","1581.14877799609","1609.10512591549","1637.43298717506","1563.37865190195","1733.75479991474","1952.55344239692","2264.04849069142","2586.56924827101","3132.7979731193","3810.35474992513","3599.12418829039","4081.23402518264","4637.48758062864","4814.39666657114","4634.99103382217","4390.41020315674","3946.37661801481","",
"Tonga","TON","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","367.939757777431","336.527404508418","378.08724614746","454.965540827883","483.932849534913","572.645902255842","666.024775344493","662.548020101222","649.049458954123","684.643917877555","639.241570939483","724.370445748295","865.264594154711","1126.65730790393","1120.25677070331","1193.48650675653","1386.73010863878","1435.30923337177","1447.97252721617","2022.01687350843","2108.19574011343","2278.57059941449","2193.38459192287","1942.52326472471","2015.4181704242","2063.20723639742","1837.97739068998","1842.40442102982","2029.71471809618","2284.30785801648","2594.74998985985","2892.5226629236","2932.31588336138","3392.64743040652","3070.84656328307","3547.59097498905","4045.01886643001","4501.54246241052","4266.55717394961","4192.34975784769","4093.77538663356","3688.87463594593",
"South Asia (IDA & IBRD)","TSA","GDP per capita (current US$)","NY.GDP.PCAP.CD","81.3767555459263","85.0059542353605","88.8005659562556","97.7460486764454","109.503786400902","115.118270724733","94.668425061572","101.910981452959","104.575931475202","112.236995740047","118.865350810158","123.495076660716","121.240476539479","135.483424397365","160.39109274466","168.168688253752","160.299899874877","181.015595433917","201.161867843712","220.026212725355","259.045743730052","268.223851136163","270.992692872464","280.095583262525","272.400663116876","289.378326660729","299.47035176912","324.99478801718","341.47373602085","337.04161452192","354.906830267371","308.96295126956","321.064129095831","311.350513245941","345.781577149086","376.409393495497","403.65581796082","415.197223699588","413.008643774252","434.184716421306","443.385840804491","446.764174150285","461.407281733965","529.443920926327","603.496798561377","680.054207279639","765.32664562681","953.791031786441","956.593112140633","1035.97416600875","1252.12462006388","1373.64942516104","1370.34600375428","1386.54242194257","1496.71376572078","1550.86324998725","1639.71225900516",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita (current US$)","NY.GDP.PCAP.CD","132.964903510618","134.912139429485","142.794176168401","159.835025113499","152.18844434194","165.441592932539","174.215232501985","167.913997009368","175.103292550047","195.678525256158","224.344080650273","222.357998997643","243.967916791353","303.604821360361","387.2567126176","414.355526355441","437.603961455458","469.036064397122","503.89222922395","589.565293512089","719.541057595046","705.409874749182","640.423224318939","579.431951210133","536.1641263975","485.634532669547","523.165412697094","599.329026154775","612.977310116359","623.585217844688","607.343276996602","608.748694058526","582.318980289689","537.912638881808","510.670950158348","575.172071604336","579.227298036267","583.479288918216","536.064698729672","526.154330533853","549.390963050717","498.228210423896","520.035654297874","646.966793503108","783.313181373527","896.784279594808","1019.77425108449","1154.47108985381","1282.66221348729","1198.09470574327","1551.96706239264","1700.13727205008","1735.38586456228","1777.80748484129","1813.83433983977","1592.24442659636","1449.99735756316",
"Trinidad and Tobago","TTO","GDP per capita (current US$)","NY.GDP.PCAP.CD","631.329859370633","675.974402163949","703.753421603779","759.868842676093","788.124732285594","807.272181388719","786.752120100022","822.955035563278","814.735396170346","830.838259504739","868.769642058662","937.668546010902","1118.33920943238","1331.986683143","2048.06755651121","2414.92014063234","2437.85997261443","3018.64242519836","3379.45108349872","4304.5342461013","5745.6807959891","6341.70358089143","7264.26624998922","6818.22572882892","6712.05061312313","6299.20743832835","4049.18744584857","4014.04711978175","3732.1588501792","3562.10722886941","4147.63892298879","4315.69694485269","4395.64451277183","3752.3804642531","3956.75808875383","4246.38240385467","4577.00452831296","4551.32185350882","4786.92536978262","5383.55242691988","6430.94726192111","6935.72145060521","7049.62661194969","8804.5186659639","10290.5191436384","12323.1270537888","14095.9633665879","16530.1804420146","21188.118565877","14508.8796049945","16683.9457843568","19053.9706719731","19152.0530067631","19607.8328329043","19325.2428277344","17321.8337317826","15377.0988055665",
"Tunisia","TUN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","218.036018666071","224.426620015497","229.168376006445","250.851874102373","260.578766334043","284.412091628008","325.791171115969","423.159947831673","505.20039410563","641.593084566015","765.790158097852","779.676263997832","863.790165102793","985.653498377541","1158.41197398555","1373.10066682634","1287.77427985692","1207.81825876363","1204.86443001775","1158.10328172717","1148.6381003945","1200.85606245411","1260.52406333065","1282.64567498279","1254.77090271227","1492.87880920885","1553.25177432363","1801.33453394439","1662.96336350367","1745.35765867729","1978.37678941893","2116.16729558347","2210.78691291644","2295.23798795816","2389.03603606834","2213.91408810372","2254.9331255358","2346.05936951377","2761.96924915856","3112.83502921362","3194.56224258243","3371.7123099588","3778.18417141009","4310.09302630815","4129.97733476516","4140.1517698059","4256.91278981271","4137.55402148336","4199.47025312957","4271.6817023764","3828.09158901884","3688.64637468078",
"Turkey","TUR","GDP per capita (current US$)","NY.GDP.PCAP.CD","509.424111754814","285.012708941702","309.446903352699","350.663222672222","369.583786349006","385.640975749156","445.250491463183","482.378393972044","526.213996739037","571.618273747463","489.930775037911","455.105304142971","558.421563984708","686.490634373203","927.800110414548","1136.37669545234","1275.95816118014","1427.37325335218","1549.64612780186","2079.22278390494","1564.24897993025","1579.07570884439","1402.40808084896","1310.25698780723","1246.82584156637","1368.40290568117","1510.67808891642","1705.89612038235","1745.36693882517","2021.86143735917","2794.35355132653","2735.71080727379","2842.37359829741","3180.19201107903","2270.34036224671","2897.87020756225","3053.9508281437","3144.38945307295","4496.50316949696","4108.12787792566","4316.55389456022","3119.63710556754","3660.00507011467","4718.50129134417","6040.72952995734","7384.3546612898","8034.86916124119","9709.49024596253","10850.6897507503","9036.49991065111","10672.0569256642","11341.1339492926","11720.3084269453","12542.9356514213","12127.2252150798","10979.5256914159","10787.609339044",
"Tuvalu","TUV","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","980.167470867849","1034.48204061568","1069.5959459008","1051.85265988383","1184.63825454758","1194.57693873798","1332.6324796996","1369.07464132032","1370.90402626809","1464.64859345937","1458.81709661282","1387.35754275925","1603.63199180159","1866.59962521391","2176.56474707796","2178.02921040263","2259.33327866066","2638.91184489681","2929.42164040473","2595.63990759047","3021.88952810147","3698.91009628832","3718.01871077083","3542.13508909017","3415.81315754314","2970.02797384009","3083.61525088619",
"Tanzania","TZA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","219.371819521389","184.339684180289","172.044798448973","193.740095150488","173.891382841366","155.59827506037","159.635742401605","180.465023310587","216.932793184159","249.93128699015","296.340954097738","299.786753718674","306.723827307922","304.339284043007","308.056552814055","323.072106590997","345.189236951723","442.25285430836","471.527376124859","528.063562048951","651.262438712841","658.757952665891","701.604550062032","733.412806541607","820.156289803745","901.731430290916","950.374313843269","872.294093320544","879.193814026315",
"Uganda","UGA","GDP per capita (current US$)","NY.GDP.PCAP.CD","62.315122319985","63.0151613499201","62.0168215040622","68.9352511712817","76.0446097264213","110.410491012345","111.635754797097","112.770492537363","116.964328096097","127.585826244745","133.397787016205","145.856884562654","149.3331890312","165.995494962561","199.373388588828","217.929576051342","219.689110240701","255.993778694783","204.789135158294","175.638811995917","99.1757466807548","103.42446900897","163.435092663007","163.108054681508","255.081669865211","240.305638932531","258.881961503623","399.448706036583","400.24094965198","313.216953370151","246.827330742843","184.12685197123","153.191168405649","167.074891755391","200.447247860402","280.084547095769","285.093466932785","286.716962253795","291.986407221509","257.747799883367","257.630360929239","234.984077523751","240.242322857961","237.999591696099","288.023694894406","315.788022726101","336.459392347713","401.850863088015","449.692818269711","647.010773245061","594.997255736371","584.396213680907","647.704741018769","662.492290296668","719.172669004317","693.896382856584","615.308803182525",
"Ukraine","UKR","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","1249.44327760578","1449.96249883861","1597.53464352316","1569.73943340979","1489.68963452658","1417.86880493451","1258.13633251744","1012.10519159656","935.968091388958","872.709185520084","991.23010065396","835.260298791774","635.766241766541","635.708963537223","780.738024325078","879.475048622777","1048.52248790763","1367.35243333629","1828.71762576598","2303.01883093184","3068.60899799696","3891.03782318207","2545.4803410735","2965.14236549771","3569.75702740477","3855.4212801318","4029.71550372131","3104.65829575449","2124.66266591114","2185.72803066435",
"Upper middle income","UMC","GDP per capita (current US$)","NY.GDP.PCAP.CD","185.737763966503","168.801944831805","174.977144027425","178.865957835569","197.309133203867","215.192487459381","230.684508188146","228.514474443651","234.876107163959","256.483626236248","274.175308936189","293.366321612914","327.847739621124","416.544619997578","522.665385793193","565.946974115318","604.096961290165","663.885683897868","698.306421134191","834.132440751089","938.969209108028","1005.62985778422","975.405957631501","945.900170166014","955.941875692066","992.339927246352","1019.50201396928","1001.50089494464","1083.85514551469","1159.91044737445","1308.19319550342","1424.68652018898","1371.07987980118","1469.5457112518","1582.39902292854","1746.83032457141","1877.79766403963","1978.99524015417","1934.69051403749","1813.33595640832","1976.9791639984","1983.63791988929","1974.36002433533","2207.99450500161","2632.10011687819","3145.45914997473","3712.4622775204","4584.69406801223","5567.03070548408","5317.83841755822","6399.65447961986","7605.95748393894","8050.14590242058","8516.52738124694","8736.62939153954","8113.46207996591","7973.46636436908",
"Uruguay","URY","GDP per capita (current US$)","NY.GDP.PCAP.CD","489.350135974915","601.701143178101","656.71223997392","584.290762857477","741.243017910556","701.704718154626","664.438376954482","580.969836296412","574.344191694413","717.138638817024","760.585982075451","996.092661283741","775.993385424595","1404.74198739315","1448.33914538622","1250.2008083174","1290.60456604185","1440.15255394855","1707.34190979015","2479.67135550599","3485.52602966836","3764.29302451259","3106.94854542038","1715.93904346543","1620.72061409771","1571.10305938418","1939.96670065155","2415.59875762554","2676.19762624516","2731.95053003397","2989.9911720689","3577.91009500034","4082.01242394599","4720.39424897976","5458.064810089","5984.13518978227","6316.26993984616","7327.93444530041","7711.0765703993","7247.3981619839","6871.89767748079","6281.37704682865","4088.76885515511","3622.05228427976","4117.30885333007","5220.95111632219","5877.87607846966","7009.69704582869","9062.31216423949","9415.1703856875","11938.2120047097","14166.4990835869","15092.0681932945","16881.2056763151","16737.8982699805","15524.842466271","15220.5660250684",
